token	freq	lMI	rMI
watering	1.7143836790673752e-05	0.00020809639938324523	0.00015092785538920811
sauces	1.7143836790673752e-05	0.0002443818356093809	8.650167670560218e-05
billowed	1.7143836790673752e-05	0.00012444450473487459	9.340710542288061e-05
celebration	1.7143836790673752e-05	9.340710542288061e-05	0.0002443818356093809
chattering	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
lovingly	1.7143836790673752e-05	0.00014981965687763753	0.000121804923887388
mourned	1.7143836790673752e-05	0.00019507789368872533	0.00012444450473487459
picket	1.7143836790673752e-05	0.00013754286731559726	0.0002443818356093809
stately	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
tracks	1.7143836790673752e-05	6.76476329683095e-05	9.046580994005263e-05
thickening	1.7143836790673752e-05	6.76476329683095e-05	0.00022722947115594102
uptown	1.7143836790673752e-05	0.0002544153256133458	0.0001773694242337867
brocaded	1.7143836790673752e-05	9.340710542288061e-05	0.0002372629611599059
gig	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
favorite	1.7143836790673752e-05	9.340710542288061e-05	0.00011863927753808511
procreation	1.7143836790673752e-05	0.00020809639938324523	0.00027156769006678573
values	1.7143836790673752e-05	0.0001757723777956213	0.00023174113314859628
petit	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
wig	1.7143836790673752e-05	9.340710542288061e-05	0.0001619243319292107
bureau	1.7143836790673752e-05	0.00022011059670646598	9.398674247586816e-05
kentuck	1.7143836790673752e-05	0.00027156769006678573	0.00023174113314859628
infuriated	1.7143836790673752e-05	0.0001129846004756006	0.00012444450473487459
wheezed	1.7143836790673752e-05	0.00015480545747973567	0.00027156769006678573
scandals	1.7143836790673752e-05	0.00022722947115594102	0.00027156769006678573
colony	1.7143836790673752e-05	6.76476329683095e-05	0.00010848653124963511
haughty	1.7143836790673752e-05	8.650167670560218e-05	0.00019191457623040682
twinges	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
mind's	1.7143836790673752e-05	0.00021223025814216524	0.00027156769006678573
athens	1.7143836790673752e-05	9.19014759962469e-05	6.76476329683095e-05
overheated	1.7143836790673752e-05	0.00017379167047636542	0.00019397790676878028
maniac	1.7143836790673752e-05	9.340710542288061e-05	0.0002443818356093809
coffin	1.7143836790673752e-05	9.340710542288061e-05	6.76476329683095e-05
friend's	1.7143836790673752e-05	0.00014506832588183306	0.00017379167047636542
sag	1.7143836790673752e-05	0.00018580586779958617	0.00019743640424171643
peeked	1.7143836790673752e-05	0.00014462510869970476	0.00010135916044603834
business-like	1.7143836790673752e-05	0.0001619243319292107	0.0002443818356093809
cadence	1.7143836790673752e-05	9.340710542288061e-05	9.847571246222304e-05
suited	1.7143836790673752e-05	0.00019094403492980533	0.0001225136777613459
jonquils	1.7143836790673752e-05	6.76476329683095e-05	0.00013594582087743184
cha-chas	1.7143836790673752e-05	0.00027156769006678573	0.00012039050286215734
tear	1.7143836790673752e-05	9.046580994005263e-05	8.650167670560218e-05
indigestion	1.7143836790673752e-05	0.00018358835837530588	0.00027156769006678573
chimneys	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
costume	1.7143836790673752e-05	0.0001742721832663621	0.00010135916044603834
tolerated	1.7143836790673752e-05	0.0002100771067025011	0.00010135916044603834
dropping	1.7143836790673752e-05	0.00013117772517924885	0.00013646680077560716
recorded	1.7143836790673752e-05	9.847571246222304e-05	0.00012039050286215734
compliment	1.7143836790673752e-05	9.340710542288061e-05	0.00011724478855673233
exuberant	1.7143836790673752e-05	0.0002443818356093809	0.00020626255084005537
keeps	1.7143836790673752e-05	0.0001224538334005308	0.00012039050286215734
dog's	1.7143836790673752e-05	9.340710542288061e-05	0.00011445423855174495
bride-gift	1.7143836790673752e-05	0.0002443818356093809	9.046580994005263e-05
evident	1.7143836790673752e-05	9.847571246222304e-05	0.00011445423855174495
lusty	1.7143836790673752e-05	0.00015018356977638191	0.00015018356977638191
fabric	1.7143836790673752e-05	0.00027156769006678573	9.340710542288061e-05
demand	1.7143836790673752e-05	9.046580994005263e-05	0.00018028403978827653
straggling	1.7143836790673752e-05	0.00013594582087743184	0.0001566393060229255
commotion	1.7143836790673752e-05	6.76476329683095e-05	0.00010848653124963511
ribbons	1.7143836790673752e-05	0.0001784944193732796	0.0001522867804702629
acidity	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
fishers	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
steady	1.7143836790673752e-05	0.00017682554231534037	0.00011863927753808511
rattle	1.7143836790673752e-05	9.340710542288061e-05	0.0001224538334005308
himmler	1.7143836790673752e-05	0.00013646680077560716	0.00027156769006678573
jervis	1.7143836790673752e-05	0.0002443818356093809	0.00027156769006678573
beam	1.7143836790673752e-05	0.0001724037012239758	0.00027156769006678573
expedition	1.7143836790673752e-05	6.76476329683095e-05	9.046580994005263e-05
disks	1.7143836790673752e-05	0.00023174113314859628	0.00013067269476995088
misleading	1.7143836790673752e-05	9.340710542288061e-05	0.0002372629611599059
slapping	1.7143836790673752e-05	0.00018155332473096666	0.0001225136777613459
descriptions	1.7143836790673752e-05	0.0002372629611599059	9.19014759962469e-05
seam	1.7143836790673752e-05	0.00018091054492584045	0.00011863927753808511
team	1.7143836790673752e-05	0.00027156769006678573	0.0001393682572597861
brilliance	1.7143836790673752e-05	0.00027156769006678573	0.00016163148080557745
avoiding	1.7143836790673752e-05	0.00019743640424171643	0.0002234149152934953
obstacle	1.7143836790673752e-05	0.0002544153256133458	9.19014759962469e-05
biology	1.7143836790673752e-05	0.00022722947115594102	0.0002544153256133458
rebuilt	1.7143836790673752e-05	0.00013434877443926644	8.650167670560218e-05
flounder	1.7143836790673752e-05	0.0001441896904663998	0.000147908518429439
swerved	1.7143836790673752e-05	0.00016984152177528322	0.00010135916044603834
egg	1.7143836790673752e-05	6.76476329683095e-05	0.00021458876869515637
uh-uh	1.7143836790673752e-05	0.0002443818356093809	0.00019001012669457137
wheels	1.7143836790673752e-05	0.00027156769006678573	0.0002372629611599059
troubling	1.7143836790673752e-05	0.0001773694242337867	0.00012444450473487459
stored	1.7143836790673752e-05	0.00010848653124963511	0.0001063078994942103
clucking	1.7143836790673752e-05	0.00018221324733631882	0.00022011059670646598
pendulum	1.7143836790673752e-05	9.340710542288061e-05	9.046580994005263e-05
bathyran	1.7143836790673752e-05	9.340710542288061e-05	0.0002234149152934953
outpost	1.7143836790673752e-05	0.00017792552923528543	0.00013821170887261795
vivid	1.7143836790673752e-05	0.00021458876869515637	0.00027156769006678573
indefinitely	1.7143836790673752e-05	0.0002544153256133458	0.00018659150937714274
poorly	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
extinguish	1.7143836790673752e-05	0.00016573888779165642	0.00011445423855174495
nightshirt	1.7143836790673752e-05	0.0001063078994942103	0.00017379167047636542
shirt	1.7143836790673752e-05	0.00027156769006678573	8.650167670560218e-05
cheated	1.7143836790673752e-05	0.00019507789368872533	0.00012349141012059337
contrived	1.7143836790673752e-05	0.00021458876869515637	0.00027156769006678573
plates	1.7143836790673752e-05	0.0002234149152934953	0.0001522867804702629
truthfulness	1.7143836790673752e-05	0.0001225136777613459	0.00021458876869515637
affects	1.7143836790673752e-05	0.00011445423855174495	0.0002443818356093809
carcass	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
swirl	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
approaching	1.7143836790673752e-05	0.00013594582087743184	6.76476329683095e-05
misty	1.7143836790673752e-05	0.00011445423855174495	0.00020295823225302607
crows	1.7143836790673752e-05	0.00012349141012059337	0.00020809639938324523
rigid	1.7143836790673752e-05	0.0001063078994942103	0.00018580586779958617
grows	1.7143836790673752e-05	0.00019094403492980533	0.00012039050286215734
merriment	1.7143836790673752e-05	8.650167670560218e-05	8.650167670560218e-05
candlewick	1.7143836790673752e-05	0.0002443818356093809	6.76476329683095e-05
austere	1.7143836790673752e-05	0.00014597931088139674	0.0002372629611599059
pig	1.7143836790673752e-05	0.00016252064105187885	0.00016984152177528322
reunion-halloween	1.7143836790673752e-05	0.00021223025814216524	0.00022011059670646598
intellectual	1.7143836790673752e-05	8.650167670560218e-05	0.00027156769006678573
concentrating	1.7143836790673752e-05	0.00017195782193317558	0.00012039050286215734
decency	1.7143836790673752e-05	6.76476329683095e-05	9.046580994005263e-05
mourning	1.7143836790673752e-05	0.00019870568918440657	0.0001225136777613459
cuff	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
erie	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
manage	1.7143836790673752e-05	0.00018091054492584045	0.0001129846004756006
pursuer	1.7143836790673752e-05	6.76476329683095e-05	0.00012867276754204997
angle	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
southey	1.7143836790673752e-05	9.046580994005263e-05	9.340710542288061e-05
remarkably	1.7143836790673752e-05	9.340710542288061e-05	0.0002544153256133458
banner	1.7143836790673752e-05	0.0002544153256133458	0.00015351408808119638
prevents	1.7143836790673752e-05	0.00018580586779958617	0.00014981965687763753
unimposing	1.7143836790673752e-05	0.00014597931088139674	0.0002234149152934953
holder	1.7143836790673752e-05	0.0002443818356093809	0.00027156769006678573
bustle	1.7143836790673752e-05	9.340710542288061e-05	9.19014759962469e-05
furtive	1.7143836790673752e-05	8.650167670560218e-05	0.000144333980269597
ranging	1.7143836790673752e-05	0.00020455527869119147	0.0002234149152934953
wrapping	1.7143836790673752e-05	8.650167670560218e-05	0.0001441896904663998
mug	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
talent	1.7143836790673752e-05	9.340710542288061e-05	0.0001224538334005308
rug	1.7143836790673752e-05	0.00027156769006678573	6.76476329683095e-05
tug	1.7143836790673752e-05	9.340710542288061e-05	9.19014759962469e-05
wagon	1.7143836790673752e-05	0.0002372629611599059	0.00020004361669853621
daunt	1.7143836790673752e-05	0.00027156769006678573	0.0001225136777613459
clam	1.7143836790673752e-05	0.00011863927753808511	0.0002544153256133458
drivers	1.7143836790673752e-05	0.00027156769006678573	8.650167670560218e-05
haunt	1.7143836790673752e-05	0.00023174113314859628	8.650167670560218e-05
eased	1.7143836790673752e-05	0.0002014580377237669	0.0001063078994942103
marshaling	1.7143836790673752e-05	6.76476329683095e-05	0.0002372629611599059
disagreed	1.7143836790673752e-05	0.00027156769006678573	0.0001588791322662171
mutilated	1.7143836790673752e-05	0.00012444450473487459	0.0002544153256133458
plodding	1.7143836790673752e-05	0.00027156769006678573	0.00022722947115594102
disarmament	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
resist	1.7143836790673752e-05	9.046580994005263e-05	0.00018091054492584045
eagle	1.7143836790673752e-05	0.00027156769006678573	0.00022011059670646598
knee-deep	1.7143836790673752e-05	0.0002544153256133458	0.00010135916044603834
fans	1.7143836790673752e-05	0.00014506832588183306	0.00022011059670646598
bully	1.7143836790673752e-05	0.0002544153256133458	0.0001511174780116159
sans	1.7143836790673752e-05	0.00012349141012059337	0.0002372629611599059
justice	1.7143836790673752e-05	0.00027156769006678573	8.650167670560218e-05
indirection	1.7143836790673752e-05	0.00014404623713052862	0.00010135916044603834
cropped	1.7143836790673752e-05	0.00022011059670646598	0.0002372629611599059
rotunda	1.7143836790673752e-05	9.340710542288061e-05	9.19014759962469e-05
doves	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
whistled	1.7143836790673752e-05	0.00020004361669853621	0.00014146764888874148
fanciful	1.7143836790673752e-05	0.00018911018638661546	8.650167670560218e-05
successfully	1.7143836790673752e-05	0.00027156769006678573	0.00020004361669853621
christophers	1.7143836790673752e-05	6.76476329683095e-05	0.0002372629611599059
infuriating	1.7143836790673752e-05	0.0001604935501555252	0.0001393682572597861
severing	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
monitoring	1.7143836790673752e-05	9.847571246222304e-05	9.340710542288061e-05
roofer's	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
squires	1.7143836790673752e-05	0.00027156769006678573	0.0
favored	1.7143836790673752e-05	0.00015018356977638191	0.00027156769006678573
queried	1.7143836790673752e-05	0.00010848653124963511	0.00010135916044603834
german	1.7143836790673752e-05	0.00027156769006678573	0.0002544153256133458
horse-chestnut	1.7143836790673752e-05	8.650167670560218e-05	0.0002014580377237669
clever	1.7143836790673752e-05	0.00023174113314859628	0.00018091054492584045
shade	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
cockatoo	1.7143836790673752e-05	0.0002544153256133458	0.00018289125224509633
embarrassed	1.7143836790673752e-05	0.0001566393060229255	8.650167670560218e-05
quirking	1.7143836790673752e-05	0.00021223025814216524	0.0001225136777613459
alfresco	1.7143836790673752e-05	0.0002372629611599059	0.00022011059670646598
appalling	1.7143836790673752e-05	0.00020809639938324523	8.650167670560218e-05
longest	1.7143836790673752e-05	6.76476329683095e-05	9.398674247586816e-05
puppy	1.7143836790673752e-05	0.00027156769006678573	9.847571246222304e-05
transferred	1.7143836790673752e-05	9.847571246222304e-05	0.000147908518429439
blessed	1.7143836790673752e-05	9.340710542288061e-05	0.0001874029142377516
overboard	1.7143836790673752e-05	0.00027156769006678573	6.76476329683095e-05
callous	1.7143836790673752e-05	8.650167670560218e-05	0.00013067269476995088
sweating	1.7143836790673752e-05	8.650167670560218e-05	9.847571246222304e-05
ransacked	1.7143836790673752e-05	0.00014644769643217177	0.00014404623713052862
accept	1.7143836790673752e-05	0.00012929533197873186	6.76476329683095e-05
pages	1.7143836790673752e-05	0.00027156769006678573	0.00013754286731559726
welcoming	1.7143836790673752e-05	0.00021719598115197612	0.00020295823225302607
farnworth	1.7143836790673752e-05	0.0002372629611599059	0.00013646680077560716
resentful	1.7143836790673752e-05	9.847571246222304e-05	9.19014759962469e-05
suspiciously	1.7143836790673752e-05	0.0002544153256133458	0.00012349141012059337
dimly	1.7143836790673752e-05	0.00016313167533483664	0.00020809639938324523
loomed	1.7143836790673752e-05	0.00022011059670646598	6.76476329683095e-05
dismissed	1.7143836790673752e-05	9.398674247586816e-05	6.76476329683095e-05
regaled	1.7143836790673752e-05	9.398674247586816e-05	0.00020626255084005537
sobibor	1.7143836790673752e-05	0.0002544153256133458	0.00027156769006678573
excursions	1.7143836790673752e-05	0.0001762933576937966	0.00020455527869119147
gnawed	1.7143836790673752e-05	0.00027156769006678573	0.00012349141012059337
intersection	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
uncombable	1.7143836790673752e-05	0.0001063078994942103	0.00019094403492980533
umschlagplatz	1.7143836790673752e-05	6.76476329683095e-05	0.00010135916044603834
assuming	1.7143836790673752e-05	9.398674247586816e-05	6.76476329683095e-05
plunking	1.7143836790673752e-05	0.0002372629611599059	0.00023174113314859628
sluiced	1.7143836790673752e-05	0.00010848653124963511	0.00015130856491587483
sinner	1.7143836790673752e-05	9.340710542288061e-05	0.00013067269476995088
accidental	1.7143836790673752e-05	0.00013434877443926644	0.00018221324733631882
theme	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
blade	1.7143836790673752e-05	0.00018221324733631882	9.19014759962469e-05
whistling	1.7143836790673752e-05	8.650167670560218e-05	0.00019507789368872533
other's	1.7143836790673752e-05	0.00018221324733631882	0.0002544153256133458
overreach	1.7143836790673752e-05	0.00027156769006678573	0.0001604935501555252
styles	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
anniversary	1.7143836790673752e-05	8.650167670560218e-05	8.650167670560218e-05
martinez	1.7143836790673752e-05	0.0002234149152934953	0.00021719598115197612
crushers	1.7143836790673752e-05	0.0002544153256133458	6.76476329683095e-05
formerly	1.7143836790673752e-05	0.00010848653124963511	0.00021719598115197612
boogie	1.7143836790673752e-05	0.00027156769006678573	0.0001129846004756006
bothers	1.7143836790673752e-05	9.398674247586816e-05	0.00013195513878295188
strangely	1.7143836790673752e-05	6.76476329683095e-05	0.00016904320637868575
wised	1.7143836790673752e-05	0.0002544153256133458	0.0001415968691883145
continental	1.7143836790673752e-05	0.00027156769006678573	0.00011724478855673233
imported	1.7143836790673752e-05	9.398674247586816e-05	0.00010135916044603834
unafraid	1.7143836790673752e-05	9.847571246222304e-05	0.0002544153256133458
jug	1.7143836790673752e-05	9.340710542288061e-05	0.00027156769006678573
soddenly	1.7143836790673752e-05	0.00012867276754204997	0.00012867276754204997
satirical	1.7143836790673752e-05	0.00013434877443926644	0.000144333980269597
danced	1.7143836790673752e-05	0.0002100771067025011	0.00010135916044603834
blizzard	1.7143836790673752e-05	0.00019001012669457137	0.0002443818356093809
threadbare	1.7143836790673752e-05	0.00027156769006678573	0.00023174113314859628
destroy	1.7143836790673752e-05	9.046580994005263e-05	0.00017907669638265062
briefest	1.7143836790673752e-05	0.00014362080032840564	9.19014759962469e-05
kindled	1.7143836790673752e-05	0.00013067269476995088	0.00014404623713052862
politicians	1.7143836790673752e-05	9.19014759962469e-05	8.650167670560218e-05
beckon	1.7143836790673752e-05	8.650167670560218e-05	0.00014981965687763753
2130	1.7143836790673752e-05	0.00012349141012059337	0.00021458876869515637
moonan	1.7143836790673752e-05	0.0001604935501555252	0.0001447719674757708
tumbler	1.7143836790673752e-05	9.340710542288061e-05	0.00013195513878295188
stricken	1.7143836790673752e-05	0.00016643599392186597	0.00011863927753808511
enthusiastic	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
tri-state	1.7143836790673752e-05	6.76476329683095e-05	0.0002443818356093809
bologna	1.7143836790673752e-05	0.00010135916044603834	0.0001604935501555252
2230	1.7143836790673752e-05	0.00012349141012059337	0.00021458876869515637
xavier's	1.7143836790673752e-05	0.0002443818356093809	0.00022011059670646598
bah	1.7143836790673752e-05	0.0002544153256133458	0.00014225329046629805
moon-round	1.7143836790673752e-05	9.340710542288061e-05	0.00017108946507703298
diseases	1.7143836790673752e-05	9.19014759962469e-05	9.19014759962469e-05
impervious	1.7143836790673752e-05	0.00021458876869515637	0.0002544153256133458
lecture	1.7143836790673752e-05	9.340710542288061e-05	0.00020004361669853621
hillman's	1.7143836790673752e-05	0.00010135916044603834	0.00023174113314859628
wharves	1.7143836790673752e-05	6.76476329683095e-05	0.00018289125224509633
mcclellan's	1.7143836790673752e-05	0.00021223025814216524	0.00018659150937714274
saving	1.7143836790673752e-05	0.00014644769643217177	0.00027156769006678573
breakup	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
amateur	1.7143836790673752e-05	0.0002544153256133458	0.00027156769006678573
hallway	1.7143836790673752e-05	9.340710542288061e-05	0.0001604935501555252
krasnik	1.7143836790673752e-05	0.00027156769006678573	0.0002100771067025011
arthritis	1.7143836790673752e-05	9.847571246222304e-05	8.650167670560218e-05
crucifix	1.7143836790673752e-05	0.0002544153256133458	0.0001660849861765491
reigned	1.7143836790673752e-05	0.00022011059670646598	0.00016539756333002273
trolls	1.7143836790673752e-05	0.0001224538334005308	8.650167670560218e-05
michelangelo's	1.7143836790673752e-05	0.000147908518429439	0.00027156769006678573
feared	1.7143836790673752e-05	9.398674247586816e-05	6.76476329683095e-05
scout	1.7143836790673752e-05	0.00018358835837530588	0.00027156769006678573
athlete	1.7143836790673752e-05	0.00027156769006678573	0.00027156769006678573
neared	1.7143836790673752e-05	9.398674247586816e-05	6.76476329683095e-05
tripod	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
overcomes	1.7143836790673752e-05	0.00011445423855174495	8.650167670560218e-05
threats	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
spark	1.7143836790673752e-05	0.00014252081340846055	9.19014759962469e-05
purled	1.7143836790673752e-05	0.00027156769006678573	0.000147908518429439
employer	1.7143836790673752e-05	0.0001063078994942103	0.0002372629611599059
irv	1.7143836790673752e-05	0.00027156769006678573	0.00012039050286215734
skirt	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
undertakings	1.7143836790673752e-05	0.0001762933576937966	6.76476329683095e-05
murray	1.7143836790673752e-05	0.0002544153256133458	0.0002372629611599059
stables	1.7143836790673752e-05	0.00022722947115594102	0.00018911018638661546
festive	1.7143836790673752e-05	6.76476329683095e-05	0.00017332031086980454
argued	1.7143836790673752e-05	0.00012937426547831178	0.00013067269476995088
stressed	1.7143836790673752e-05	0.00019870568918440657	6.76476329683095e-05
restive	1.7143836790673752e-05	0.00013594582087743184	9.398674247586816e-05
marquees	1.7143836790673752e-05	8.650167670560218e-05	0.00013594582087743184
nut-house	1.7143836790673752e-05	9.340710542288061e-05	0.00019507789368872533
rockaways	1.7143836790673752e-05	0.00021719598115197612	0.00013821170887261795
bystrzyca	1.7143836790673752e-05	0.0001882418295304729	0.00019397790676878028
bristling	1.7143836790673752e-05	0.00019094403492980533	0.00011863927753808511
baltic	1.7143836790673752e-05	8.650167670560218e-05	0.0002544153256133458
grunt	1.7143836790673752e-05	0.00013117772517924885	0.00022011059670646598
jaded	1.7143836790673752e-05	6.76476329683095e-05	0.00027156769006678573
shared	1.7143836790673752e-05	0.00014462510869970476	6.76476329683095e-05
detailed	1.7143836790673752e-05	0.00014404623713052862	0.00027156769006678573
ki-yi-ing	1.7143836790673752e-05	0.0002100771067025011	0.0001224538334005308
proclaimed	1.7143836790673752e-05	0.0001063078994942103	0.00021458876869515637
parisina	1.7143836790673752e-05	0.00020809639938324523	0.0001522867804702629
sayin	1.7143836790673752e-05	0.00020455527869119147	0.00012929533197873186
bassinet	1.7143836790673752e-05	6.76476329683095e-05	0.00013067269476995088
blindly	1.7143836790673752e-05	0.0002544153256133458	0.0001063078994942103
booths	1.7143836790673752e-05	9.19014759962469e-05	0.00010135916044603834
crucifying	1.7143836790673752e-05	0.00019743640424171643	0.00014981965687763753
publicity	1.7143836790673752e-05	0.00016252064105187885	0.00017025054978431168
perfectability	1.7143836790673752e-05	6.76476329683095e-05	9.19014759962469e-05
travelers	1.7143836790673752e-05	0.0001224538334005308	9.398674247586816e-05
fabled	1.7143836790673752e-05	0.00027156769006678573	0.0002443818356093809
discussing	1.7143836790673752e-05	0.00020295823225302607	6.76476329683095e-05
centuries	1.7143836790673752e-05	0.0001762933576937966	0.00018091054492584045
deliciously	1.7143836790673752e-05	0.00020455527869119147	0.00018504440368476044
urns	1.7143836790673752e-05	0.00022722947115594102	8.650167670560218e-05
disengagement	1.7143836790673752e-05	9.19014759962469e-05	0.00020809639938324523
influence	1.7143836790673752e-05	9.19014759962469e-05	0.00014225329046629805
savoring	1.7143836790673752e-05	0.00015687839610642107	6.76476329683095e-05
duyvil	1.7143836790673752e-05	0.00027156769006678573	9.398674247586816e-05
tribal	1.7143836790673752e-05	9.340710542288061e-05	0.0002544153256133458
dearly	1.7143836790673752e-05	0.0002544153256133458	0.00020295823225302607
benoit	1.7143836790673752e-05	8.650167670560218e-05	0.00017379167047636542
contrary	1.7143836790673752e-05	6.76476329683095e-05	9.398674247586816e-05
arigato	1.7143836790673752e-05	0.00022722947115594102	0.00027156769006678573
tallahoosa	1.7143836790673752e-05	6.76476329683095e-05	0.0001882418295304729
abroad	1.7143836790673752e-05	0.0002544153256133458	8.650167670560218e-05
unimaginable	1.7143836790673752e-05	0.0001588791322662171	0.00018580586779958617
superstition	1.7143836790673752e-05	0.0002372629611599059	0.00027156769006678573
poultry-loving	1.7143836790673752e-05	9.340710542288061e-05	0.00015480545747973567
marrow	1.7143836790673752e-05	0.00023174113314859628	9.19014759962469e-05
packing	1.7143836790673752e-05	6.76476329683095e-05	0.0001724037012239758
grandfather	1.7143836790673752e-05	0.00027156769006678573	0.0002443818356093809
jiving	1.7143836790673752e-05	8.650167670560218e-05	0.00021223025814216524
triangle	1.7143836790673752e-05	9.340710542288061e-05	6.76476329683095e-05
direct	1.7143836790673752e-05	0.0002443818356093809	0.0002544153256133458
angeles	1.7143836790673752e-05	0.00027156769006678573	0.00012929533197873186
ugly	1.7143836790673752e-05	0.00012349141012059337	0.00020295823225302607
nuns	1.7143836790673752e-05	0.00027156769006678573	0.00011863927753808511
intertwined	1.7143836790673752e-05	0.00013594582087743184	8.650167670560218e-05
litowski	1.7143836790673752e-05	0.00012349141012059337	0.0001784944193732796
bundled	1.7143836790673752e-05	0.00011863927753808511	0.0001415968691883145
riven	1.7143836790673752e-05	0.00027156769006678573	0.0001929247422490612
jerking	1.7143836790673752e-05	0.00018659150937714274	0.00027156769006678573
bottles	1.7143836790673752e-05	0.00027156769006678573	9.19014759962469e-05
wrists	1.7143836790673752e-05	6.76476329683095e-05	0.00011863927753808511
value	1.7143836790673752e-05	0.0002544153256133458	0.000121804923887388
youngest	1.7143836790673752e-05	6.76476329683095e-05	8.650167670560218e-05
abortion	1.7143836790673752e-05	0.0002443818356093809	0.00012039050286215734
gritty	1.7143836790673752e-05	0.00021719598115197612	0.00011863927753808511
assailed	1.7143836790673752e-05	0.00013594582087743184	0.00014404623713052862
fold	1.7143836790673752e-05	0.00014567190778372668	0.0001447719674757708
persisted	1.7143836790673752e-05	0.00015150113889270635	0.00010135916044603834
fountainhead	1.7143836790673752e-05	0.0002544153256133458	0.00027156769006678573
kaboom	1.7143836790673752e-05	0.0001224538334005308	0.0001224538334005308
fontainebleau	1.7143836790673752e-05	9.19014759962469e-05	0.00021719598115197612
soared	1.7143836790673752e-05	0.000121804923887388	0.00015711981881292222
smaller	1.7143836790673752e-05	6.76476329683095e-05	0.0002372629611599059
reigning	1.7143836790673752e-05	0.0002544153256133458	0.00010135916044603834
cow	1.7143836790673752e-05	0.00027156769006678573	0.00022722947115594102
celebrities	1.7143836790673752e-05	0.0002443818356093809	0.0002100771067025011
raftered	1.7143836790673752e-05	0.00021719598115197612	0.00022011059670646598
interim	1.7143836790673752e-05	6.76476329683095e-05	0.00022722947115594102
peace-loving	1.7143836790673752e-05	0.00027156769006678573	8.650167670560218e-05
pow	1.7143836790673752e-05	9.340710542288061e-05	0.00018358835837530588
keerist	1.7143836790673752e-05	0.00018358835837530588	0.00027156769006678573
broad-nibbed	1.7143836790673752e-05	6.76476329683095e-05	0.00023174113314859628
spared	1.7143836790673752e-05	0.00013434877443926644	0.00020455527869119147
coffeepot	1.7143836790673752e-05	6.76476329683095e-05	0.00011724478855673233
somebody's	1.7143836790673752e-05	0.00014981965687763753	0.0001742721832663621
successes	1.7143836790673752e-05	0.00027156769006678573	0.00012867276754204997
communists	1.7143836790673752e-05	6.76476329683095e-05	0.00010135916044603834
egg-hatching	1.7143836790673752e-05	0.0001724037012239758	0.0002544153256133458
lecturing	1.7143836790673752e-05	0.00016865350334614626	0.00013821170887261795
romantic	1.7143836790673752e-05	9.340710542288061e-05	0.00014741193391637527
haberdashery	1.7143836790673752e-05	6.76476329683095e-05	0.0002372629611599059
incensed	1.7143836790673752e-05	9.847571246222304e-05	9.19014759962469e-05
twists	1.7143836790673752e-05	0.00022722947115594102	8.650167670560218e-05
deacons	1.7143836790673752e-05	6.76476329683095e-05	0.00012937426547831178
kicking	1.7143836790673752e-05	0.00020295823225302607	0.0001415968691883145
burners	1.7143836790673752e-05	6.76476329683095e-05	0.0001224538334005308
convey	1.7143836790673752e-05	0.00013117772517924885	9.046580994005263e-05
leathered	1.7143836790673752e-05	0.00027156769006678573	0.00016539756333002273
futility	1.7143836790673752e-05	9.19014759962469e-05	0.00014597931088139674
swallowed	1.7143836790673752e-05	0.0002100771067025011	0.00027156769006678573
overbearing	1.7143836790673752e-05	8.650167670560218e-05	0.00011863927753808511
awaken	1.7143836790673752e-05	0.00013117772517924885	0.0001224538334005308
artillery	1.7143836790673752e-05	8.650167670560218e-05	0.00022011059670646598
couples	1.7143836790673752e-05	6.76476329683095e-05	0.0001742721832663621
lettering	1.7143836790673752e-05	0.00027156769006678573	0.00017379167047636542
heel	1.7143836790673752e-05	0.0001063078994942103	0.00012039050286215734
